,Happiness_Score,GDP,Social_Support,Life_Expectancy (Happiness),Freedom_Score,Generosity,Corruption_Score,Happiness (Dystopia),Beer_Servings,Spirit_Servings,Wine_Servings,Total_L_Pure_Alcohol,Life_Expectancy (LED),Adult_Mortality,infantdeaths,GDP_Health_Gov_Expenditure (%),HepatitisB,Measles,BMI,under-fivedeaths,Polio,Diphtheria,HIV/AIDS,GDP.1,Population,thinness1-19years,thinness5-9years,HDI,Schooling
108,0.6184511985902452,0.8454115045438002,0.8083630364594452,0.7774971118067047,0.7229031568713308,-0.39642570914638964,0.9076148378034147,1.0,0.9228723404255319,0.26273458445040215,0.15945945945945947,0.6180555555555556,0.75,0.4731404958677686,0.002197802197802198,0.0,0.08080808080808081,0.00029871552325002487,0.5084033613445378,0.0027272727272727275,0.797979797979798,0.08080808080808081,0.2903225806451613,0.13065271250501526,0.0007482701383064679,0.22846441947565543,0.21611721611721613,0.7320675105485233,0.6176470588235294
109,0.6165046341384746,0.8212062739959042,0.874688498535836,0.7357114829917576,0.7788016012945814,-0.19579877500891363,0.9014934141627202,1.0,0.598404255319149,0.2037533512064343,0.21891891891891893,0.5694444444444444,0.7147727272727272,0.6776859504132231,0.046153846153846156,0.0,0.7575757575757576,0.0001880801442685342,0.7156862745098039,0.04727272727272727,0.7575757575757576,0.7575757575757576,0.3870967741935484,0.10202166135735859,0.021350835008078817,0.16479400749063672,0.19413919413919412,0.7014767932489452,0.6372549019607844
110,0.6127524429054827,0.8437136487168478,0.7671266113265857,0.7799476105700487,0.6494193523139075,-0.12407566786551542,0.878874379215905,1.0,0.023936170212765957,0.00804289544235925,0.0,0.01388888888888889,0.7829545454545456,0.3760330578512397,0.035164835164835165,0.0,0.5656565656565656,0.015854049808047617,0.8277310924369747,0.034545454545454546,0.6363636363636364,0.5858585858585859,0.01075268817204301,0.08795549755011405,0.1398952331940357,0.19850187265917602,0.1868131868131868,0.6845991561181435,0.4950980392156863
111,0.6110492219013173,0.8175692014076441,0.8457616389166948,0.8737315149321206,0.565495972712218,-0.10918352207091421,0.9643764211941455,1.0,0.05319148936170213,0.14745308310991956,0.08378378378378379,0.13194444444444445,0.8511363636363637,0.2024793388429752,0.001098901098901099,0.0,0.8181818181818182,0.00043147797802781373,0.9257703081232491,0.0009090909090909091,0.7575757575757576,0.8181818181818182,0.01075268817204301,0.014970241689965712,0.02266590915298249,0.18352059925093636,0.1794871794871795,0.8048523206751055,0.6519607843137256
112,0.6106906490313746,0.652235892005348,0.7314721127603967,0.7016437484049235,0.6826306349498628,-0.03403199789546679,0.7907297760300792,1.0,0.06648936170212766,0.01876675603217158,0.01891891891891892,0.2986111111111111,0.6806818181818182,0.05371900826446281,0.041758241758241756,0.0,0.9191919191919192,0.001095290251916758,0.27170868347338933,0.05545454545454546,0.9191919191919192,0.9191919191919192,0.06451612903225806,0.010884959613637474,0.007017389108524999,0.299625468164794,0.2747252747252747,0.4208860759493671,0.3774509803921569
113,0.6083726880643797,0.6394217697308902,0.7111832738688049,0.7162595746995933,0.7519636868713703,0.6121290438199316,0.7382736062500163,1.0,0.02127659574468085,0.0,0.002702702702702703,0.16666666666666666,0.6943181818181818,0.5413223140495868,0.0032967032967032967,0.0,0.9797979797979798,0.000785511190768584,0.38235294117647056,0.004545454545454545,0.9696969696969697,0.9797979797979798,0.18279569892473116,0.12985324013190647,0.049568281787343446,0.27340823970037453,0.26373626373626374,0.4746835443037975,0.43627450980392163
114,0.605644981945801,0.6663230313469757,0.7504789253830161,0.6734882432179581,0.7298128461204124,-0.07913282493305375,0.8971160092419638,1.0,0.013297872340425532,0.002680965147453083,0.002702702702702703,0.041666666666666664,0.6613636363636364,0.5495867768595041,0.05714285714285714,0.0,0.6464646464646465,0.00237866064810205,0.3333333333333333,0.07636363636363637,0.6666666666666666,0.6464646464646465,0.16129032258064516,0.01290307205094729,0.006766271703082938,0.28838951310861427,0.2747252747252747,0.4620253164556962,0.411764705882353
115,0.6049790697013305,0.7490056768004918,0.7563762203653723,0.6492048717934353,0.7790562817867025,0.06018900289723972,0.9212142265093969,1.0,0.11170212765957446,0.013404825737265416,0.005405405405405406,0.6319444444444444,0.6193181818181818,0.7107438016528925,0.5307692307692308,0.0,0.494949494949495,0.1374423313087059,0.35574229691876746,0.6790909090909091,0.494949494949495,0.494949494949495,0.3978494623655914,0.04694875304422887,0.7018138405150101,0.3670411985018727,0.35531135531135527,0.5537974683544304,0.4901960784313726
116,0.5989216800609137,0.7947541704797841,0.7771653570112053,0.8690973315695867,0.7302761126566116,-0.24752723644652497,0.8268031995176801,1.0,0.05585106382978723,0.47989276139410186,0.02972972972972973,0.2638888888888889,0.85,0.24380165289256198,0.001098901098901099,0.0,0.9494949494949495,0.0003650967506389193,0.76890756302521,0.0009090909090909091,0.9696969696969697,0.9494949494949495,0.01075268817204301,0.006536270512104352,0.0011298908139940735,0.07865168539325844,0.08058608058608059,0.7816455696202532,0.6225490196078431
117,0.5983838207559997,0.8057251039956295,0.6453807982614203,0.8397312785329393,0.8221980236113606,-0.40830224665147846,0.711794860581267,1.0,0.13829787234042554,0.2680965147453083,0.4027027027027027,0.375,0.8454545454545456,0.2665289256198347,0.001098901098901099,0.0,0.9494949494949495,0.00476838483410225,0.7871148459383753,0.0009090909090909091,0.9191919191919192,0.9494949494949495,0.01075268817204301,0.06656687977291441,0.0001439831723100283,0.10112359550561799,0.10256410256410256,0.8101265822784811,0.6813725490196079
